MASCARA,ANO,ORDEMORGACAD,NOMEORGACAD,CATEGADM,COD_DEP,CATADM,CATADMPARTSE,CATADMCOMUN,CATADMCONFESS,CATADMFILANT,CODMUNIC,MUNICIPIO,EH_CAPITAL,COD_UF,NOMEUF,SIGLA,REGIAO,NUMERODEIES,I0311,I0312,I0313,I0314,I0321,I0322,I0323,I0324,I0331,I0332,I0333,I0334,I0341,I0342,I0343,I0344,I0351,I0352,I0353,I0354,I0361,I0362,I0363,I0364,I0371,I0372,I0373,I0374,I0411,I0412,I0413,I0414,I0421,I0422,I0423,I0424,I0431,I0432,I0433,I0434,I0441,I0442,I0443,I0444,I0451,I0452,I0453,I0454,I0461,I0462,I0463,I0464,I0471,I0472,I0473,I0474,I0511,I0512,I0513,I0611,I07101,I07102,I07103,I07104,I07105,I07106,I07107,I07108,I07201,I07202,I07203,I07204,I07205,I07206,I07207,I07208,I07301,I07302,I07303,I07304,I07305,I07306,I07307,I07308,I07401,I07402,I07403,I07404,I07405,I07406,I07407,I07408,I07501,I07502,I07503,I07504,I07505,I07506,I07507,I07508,I0811,I0812,I0822,I0823,I0832,I0833,I0841,I0842,I0843,I0852,I0853,I0911,I0912,I0921,I0922,I0931,I0932,I0941,I0942,I0951,I0952,I1111,I1112,I1113,I1114,I1115,I1116,I1121,I1122,I1123,I1124,I1125,I1126,I1131,I1132,I1133,I1134,I1135,I1136,I1141,I1142,I1143,I1144,I1145,I1146,I1151,I1152,I1153,I1154,I1155,I1156,I1162,I1163,I1165,I1166,I1172,I1173,I1175,I1176,I1211,I1221,I1231,I1241,I1251,I1261,I1271,I1281,I13011,I13021,I13031,I13041,I13051,I13061,I13071,I13081,I13091,I13101,I13111,I13121,I13131,I0111,I0112,I14011,I14012,I14013,I14014,I14015,I14016,I14017,I14021,I14022,I14023,I14024,I14025,I14026,I14027,I14031,I14032,I14033,I14034,I14035,I14036,I14037,I14041,I14042,I14043,I14044,I14045,I14046,I14047,I14051,I14052,I14053,I14054,I14055,I14056,I14057,I14061,I14062,I14063,I14064,I14065,I14066,I14067,I14071,I14072,I14073,I14074,I14075,I14076,I14077,I14081,I14082,I14083,I14084,I14085,I14086,I14087,I14091,I14092,I14093,I14094,I14095,I14096,I14097,I14101,I14102,I14103,I14104,I14105,I14106,I14107,I14111,I14112,I14113,I14114,I14115,I14116,I14117,I14121,I14122,I14123,I14124,I14125,I14126,I14127,I14131,I14132,I14133,I14134,I14135,I14136,I14137,I14141,I14142,I14143,I14144,I14145,I14146,I14147,I14151,I14152,I14153,I14154,I14155,I14156,I14157,I14161,I14162,I14163,I14164,I14165,I14166,I14167,I0211,I0212,I0213,I0214,I1511,I1521,I1531,I1541,I1551,I1561,I1571,I1581,I1611,I1612,I1613,I1621,I1622,I1623,I1631,I1632,I1633,I1711,I1712,I1713,I1811,I1812,I1813
67,2000,4,Faculdade,PRIVADA,4,COMUN/CONFES/FILANT,N,S,N,S,420601811702,ORLEANS,N,42,Santa Catarina,SC,Sul,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,19383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2133.0,0.0,490.0,0.0,7104.0,1244.0,0.0,0.0,1495.0,1672.0,553.0,0.0,4692.0,1.0,0.0,13.0,28.0,,,,,,13.0,28.0,,,1.0,,1.0,33.0,45.0,,,,,,33.0,45.0,,,,,,34.0,45.0,,,,,,85.0,142.0,1.0,1.0,,1.0,,12.0,20.0,,,,,,12.0,20.0,,,,,,8.0,9.0,,,,,,8.0,9.0,,,,,,18.0,27.0,,,,,,18.0,27.0,,,,,,19.0,28.0,,,,,,49.0,64.0,1.0,1.0,1.0,1.0,1.0,49.0,64.0,1.0,,1.0,,1.0,3.0,5.0,,,,,,2959.0,97.0,10.0,0.0,S,S,S,N,S,S,N,N,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,20.0,6.0,4.0,,,
276,2000,4,Faculdade,ESTADUAL,2,ESTADUAL,N,N,N,N,350903829005,MARILIA,N,35,São Paulo,SP,Sudeste,1,0.0,0.0,0.0,0.0,0.0,0.0,608.0,200.0,0.0,0.0,237.0,114.0,0.0,0.0,145.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,0.0,135.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.0,27.0,43.0,4.0,5.0,0.0,2.0,33.0,19.0,4.0,10.0,0.0,1.0,0.0,0.0,11.0,21.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21108376.0,,,,3109952.0,,,,8272.0,,,39922.0,125517.0,7104.0,,,,1.0,0.0,172.0,199.0,0.0,0.0,0.0,0.0,0.0,141.0,234.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,4010.0,6891.0,729.0,868.0,342.0,75.0,18.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,757.0,963.0,0.0,0.0,0.0,0.0,0.0,182.0,433.0,0.0,0.0,0.0,0.0,0.0,342.0,595.0,0.0,0.0,0.0,0.0,0.0,10.0,51.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,378.0,1007.0,155.0,77.0,103.0,31.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,136.0,385.0,0.0,0.0,0.0,0.0,0.0,14.0,98.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,91001.0,17791.0,1361.0,270.0,S,S,S,S,S,S,S,S,3.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,61.0,95.0,111.0,,,
68,2000,4,Faculdade,PRIVADA,4,PARTICULAR,S,N,N,N,351506056453,VARGEM GRANDE PAULISTA,N,35,São Paulo,SP,Sudeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,3.0,,,3.0,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401101.0,,,,,,,,162329.0,,5484.0,13305.0,1220.0,17452.0,4500.0,144155.0,4729.0,47927.0,,,,1.0,0.0,22.0,47.0,4.0,0.0,0.0,0.0,0.0,21.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,205.0,3.0,0.0,0.0,0.0,0.0,450.0,870.0,20.0,0.0,10.0,0.0,0.0,40.0,73.0,2.0,0.0,0.0,0.0,0.0,19.0,36.0,2.0,0.0,0.0,0.0,0.0,15.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,140.0,7.0,0.0,0.0,0.0,0.0,215.0,435.0,13.0,0.0,23.0,0.0,0.0,31.0,58.0,6.0,0.0,0.0,0.0,0.0,672.0,53.0,25.0,0.0,S,S,S,N,S,N,N,N,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,45.0,9.0,50.0,,,
319,2000,2,Centro Universitário,PRIVADA,4,PARTICULAR,S,N,N,N,351506150308,SAO PAULO,S,35,São Paulo,SP,Sudeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,91.0,,,13.0,46.0,,,96.0,75.0,,,41.0,34.0,,,0.0,0.0,,,0.0,1.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,6.0,8.0,6.0,11.0,40.0,38.0,22.0,18.0,14.0,12.0,14.0,16.0,37.0,86.0,18.0,27.0,23.0,17.0,23.0,14.0,46.0,55.0,6.0,7.0,11.0,8.0,8.0,10.0,16.0,4.0,,,,,,,,,,,,318.0,,0.0,,322.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,66435789.0,518402.0,0.0,,,,,142803.0,33094660.0,0.0,2325284.0,0.0,6675235.0,5649338.0,0.0,19349885.0,201862.0,2859058.0,5390709.0,0.0,58100.0,1.0,3.0,1554.0,2724.0,21.0,7.0,0.0,49.0,0.0,447.0,798.0,9.0,3.0,0.0,0.0,0.0,69.0,81.0,0.0,0.0,0.0,0.0,0.0,1073.0,2746.0,58.0,39.0,0.0,0.0,0.0,71.0,148.0,19.0,15.0,23.0,0.0,0.0,11021.0,18050.0,112.0,8.0,53.0,87.0,0.0,7365.0,9152.0,66.0,5.0,35.0,0.0,0.0,4023.0,7255.0,18.0,1.0,34.0,2.0,0.0,1703.0,3144.0,21.0,7.0,0.0,49.0,0.0,506.0,831.0,9.0,3.0,0.0,0.0,0.0,83.0,102.0,0.0,0.0,0.0,0.0,0.0,1500.0,3238.0,58.0,39.0,2.0,0.0,0.0,99.0,171.0,19.0,15.0,23.0,99.0,0.0,12482.0,20912.0,160.0,13.0,53.0,0.0,2.0,7913.0,12335.0,98.0,5.0,35.0,0.0,0.0,4488.0,7678.0,18.0,1.0,34.0,2.0,0.0,96877.0,7787.0,872.0,2653.0,S,S,S,S,S,N,N,N,4.0,0.0,0.0,6.0,5.0,0.0,4.0,4.0,0.0,312.0,240.0,477.0,,,
549,2000,4,Faculdade,PRIVADA,4,PARTICULAR,S,N,N,N,350200905500,BARRETOS,N,35,São Paulo,SP,Sudeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,8.0,2.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,3.0,4.0,8.0,0.0,0.0,1.0,1.0,4.0,2.0,5.0,12.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,15.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284332.0,0.0,0.0,0.0,0.0,0.0,0.0,110806.0,2609.0,82167.0,31351.0,0.0,0.0,1.0,0.0,1207.0,4149.0,448.0,0.0,0.0,0.0,0.0,495.0,1313.0,28.0,0.0,0.0,0.0,0.0,1546.0,4370.0,1970.0,11.0,0.0,0.0,0.0,520.0,1098.0,1117.0,288.0,0.0,0.0,0.0,310.0,449.0,2168.0,112.0,0.0,0.0,0.0,1723.0,5286.0,1743.0,0.0,0.0,0.0,0.0,155.0,371.0,1.0,1.0,0.0,0.0,0.0,727.0,1330.0,0.0,0.0,0.0,0.0,0.0,14.0,85.0,80.0,0.0,10.0,0.0,0.0,12.0,45.0,6.0,0.0,2.0,0.0,0.0,26.0,99.0,117.0,20.0,14.0,14.0,0.0,9.0,35.0,150.0,28.0,6.0,2.0,0.0,2.0,5.0,301.0,23.0,32.0,2.0,0.0,289.0,2012.0,98.0,0.0,81.0,5.0,0.0,11.0,41.0,0.0,0.0,0.0,0.0,0.0,28.0,72.0,0.0,0.0,0.0,1.0,0.0,112601.0,4197.0,1263.0,0.0,S,S,S,N,S,S,S,S,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,108.0,38.0,140.0,,,
999,2000,4,Faculdade,PRIVADA,4,PARTICULAR,S,N,N,N,320300905309,VITORIA,S,32,Espirito Santo,ES,Sudeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754842.0,0.0,0.0,0.0,0.0,0.0,0.0,13292.0,0.0,0.0,350124.0,5726.0,0.0,77315.0,0.0,270163.0,107809.0,45062.0,4812.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,2412.0,15.0,0.0,0.0,0.0,3.0,228.0,439.0,0.0,0.0,18.0,0.0,0.0,696.0,1883.0,11.0,1.0,56.0,49.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,2649.0,21.0,0.0,0.0,2.0,4.0,281.0,555.0,4.0,0.0,20.0,0.0,0.0,1006.0,2322.0,12.0,1.0,95.0,63.0,0.0,6700.0,300.0,20.0,0.0,S,S,S,N,S,S,N,N,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,9.0,,,
715,2000,4,Faculdade,PRIVADA,4,PARTICULAR,S,N,N,N,350703201608,AMERICANA,N,35,São Paulo,SP,Sudeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,2000,1,Universidade,PRIVADA,4,PARTICULAR,S,N,N,N,351506150308,SAO PAULO,S,35,São Paulo,SP,Sudeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,68.0,0.0,0.0,32.0,46.0,0.0,0.0,94.0,84.0,0.0,0.0,54.0,30.0,0.0,0.0,9.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,20.0,15.0,33.0,24.0,66.0,0.0,3.0,15.0,20.0,21.0,37.0,30.0,42.0,1.0,3.0,9.0,26.0,38.0,54.0,44.0,62.0,1.0,0.0,6.0,7.0,20.0,27.0,12.0,49.0,,,,,,,,,,,,117.0,0.0,0.0,0.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,93558417.0,139741.0,,,,,6588413.0,,43015476.0,,837039.0,,,468811.0,,32814113.0,73677.0,1507736.0,200461.0,,,1.0,0.0,2206.0,4245.0,35.0,6.0,10.0,0.0,0.0,1081.0,2036.0,82.0,16.0,20.0,1.0,0.0,5055.0,8247.0,172.0,55.0,42.0,17.0,0.0,2976.0,5853.0,194.0,33.0,86.0,3.0,2.0,51.0,93.0,33.0,2.0,0.0,0.0,0.0,11289.0,21481.0,613.0,53.0,230.0,20.0,0.0,7542.0,14961.0,528.0,24.0,102.0,9.0,0.0,14080.0,22057.0,230.0,109.0,74.0,10.0,0.0,151.0,250.0,5.0,0.0,3.0,0.0,0.0,38.0,56.0,2.0,0.0,21.0,0.0,0.0,198.0,312.0,5.0,1.0,20.0,439.0,2.0,370.0,649.0,3.0,0.0,5.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,986.0,1445.0,14.0,1.0,9.0,11.0,2.0,351.0,475.0,4.0,5.0,0.0,0.0,0.0,411.0,554.0,1.0,0.0,0.0,2.0,0.0,66178.0,2057.0,1200.0,100.0,S,S,S,S,S,S,S,S,1.0,0.0,0.0,2.0,0.0,0.0,11.0,4.0,0.0,841.0,811.0,559.0,,,
328,2000,4,Faculdade,PRIVADA,4,COMUN/CONFES/FILANT,N,N,N,S,130300702603,MANAUS,S,13,Amazonas,AM,Norte,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,,8.0,6.0,,,9.0,7.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,,,,,,,,,0.0,0.0,9.0,6.0,1.0,1.0,2.0,2.0,1.0,0.0,8.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,47.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383371.0,4097403.0,,,,,,46636.0,526837.0,,7534.0,58036.0,42695.0,0.0,74128.0,1910523.0,,2137.0,,,,,2.0,225.0,675.0,12.0,0.0,0.0,0.0,0.0,64.0,192.0,0.0,0.0,0.0,0.0,0.0,788.0,2364.0,48.0,0.0,0.0,16.0,0.0,64.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,2319.0,114.0,0.0,38.0,12.0,0.0,1152.0,3456.0,96.0,0.0,22.0,0.0,0.0,51.0,102.0,0.0,0.0,16.0,0.0,0.0,251.0,753.0,24.0,0.0,0.0,4.0,0.0,66.0,198.0,12.0,0.0,0.0,0.0,0.0,348.0,1044.0,64.0,0.0,0.0,0.0,0.0,66.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,2205.0,126.0,0.0,0.0,0.0,0.0,2041.0,6123.0,108.0,0.0,28.0,16.0,0.0,41.0,82.0,12.0,0.0,20.0,0.0,0.0,,198.0,123.0,,S,S,S,S,S,,S,S,3.0,1.0,,1.0,,,,7.0,,65.0,33.0,98.0,,,
383,2000,4,Faculdade,PRIVADA,4,PARTICULAR,S,N,N,N,320300804609,SANTA TERESA,N,32,Espirito Santo,ES,Sudeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484660.0,19200.0,0.0,0.0,0.0,0.0,0.0,0.0,98528.0,0.0,13726.0,0.0,0.0,11451.0,0.0,18889.0,19051.0,17468.0,90881.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,45.0,332.0,0.0,0.0,0.0,0.0,0.0,15.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,302.0,5.0,0.0,0.0,0.0,0.0,15.0,100.0,0.0,0.0,0.0,0.0,0.0,80.0,600.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,24.0,299.0,7.0,0.0,15.0,0.0,0.0,153.0,800.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,565.0,6.0,0.0,0.0,0.0,0.0,50.0,230.0,0.0,0.0,0.0,0.0,0.0,143.0,500.0,18.0,0.0,51.0,0.0,0.0,6000.0,500.0,20.0,0.0,N,N,N,N,N,N,N,N,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,6.0,3.0,,,
452,2000,3,Faculdades Integradas,PRIVADA,4,PARTICULAR,S,N,N,N,351004034708,OURINHOS,N,35,São Paulo,SP,Sudeste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,4.0,0.0,0.0,7.0,6.0,0.0,0.0,11.0,5.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,9.0,8.0,0.0,12.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4902638.0,41394.0,20760.0,0.0,0.0,0.0,0.0,903205.0,3934910.0,0.0,23994.0,0.0,24530.0,63520.0,0.0,1508941.0,48464.0,18532.0,43874.0,0.0,201232.0,1.0,0.0,797.0,1463.0,5.0,0.0,50.0,0.0,0.0,396.0,541.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,123.0,0.0,0.0,0.0,0.0,0.0,37.0,50.0,0.0,0.0,0.0,0.0,0.0,2062.0,4129.0,21.0,3.0,97.0,25.0,0.0,2611.0,4312.0,8.0,0.0,119.0,4.0,0.0,4428.0,6440.0,9.0,0.0,80.0,0.0,0.0,1100.0,1585.0,3.0,0.0,50.0,0.0,0.0,372.0,549.0,0.0,0.0,28.0,1.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,149.0,240.0,0.0,0.0,0.0,0.0,0.0,37.0,50.0,0.0,0.0,0.0,0.0,0.0,2277.0,6378.0,24.0,2.0,97.0,25.0,0.0,1764.0,2743.0,10.0,0.0,119.0,4.0,0.0,3412.0,3882.0,5.0,0.0,84.0,0.0,0.0,17144.0,29.0,46.0,0.0,N,S,S,N,S,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,58.0,32.0,85.0,,,
